Timestamp,MeterKey,MeterReading,Day,Weekday,IsWeekend,IsHoliday,WeekOfMonth,WeekOfYear,Month,Quarter,Hour24,Hour12ShortString,AmPmCode,Minute,HalfHour,FullTimeString24,ApparentTemperature,RelativeHumidity,CDD,HDD
1/01/2018 5:15,698,7.25,1,2,0,1,1,1,1,1,5,5,AM,15,0,5:15:00,16.5,96,0.613888889,0.786111111
1/01/2018 5:30,698,7.312,1,2,0,1,1,1,1,1,5,5,AM,30,1,5:30:00,16.6,99,0.613888889,0.786111111
1/01/2018 5:45,698,7.125,1,2,0,1,1,1,1,1,5,5,AM,45,1,5:45:00,16.6,99,0.613888889,0.786111111
1/01/2018 6:00,698,7.062,1,2,0,1,1,1,1,1,6,6,AM,0,0,6:00:00,16.8,99,0.613888889,0.786111111
1/01/2018 6:15,698,7.25,1,2,0,1,1,1,1,1,6,6,AM,15,0,6:15:00,16.9,98,0.613888889,0.786111111
1/01/2018 6:30,698,6.719,1,2,0,1,1,1,1,1,6,6,AM,30,1,6:30:00,16.9,97,0.613888889,0.786111111
1/01/2018 6:45,698,6.531,1,2,0,1,1,1,1,1,6,6,AM,45,1,6:45:00,16.8,96,0.613888889,0.786111111
1/01/2018 7:00,698,6.656,1,2,0,1,1,1,1,1,7,7,AM,0,0,7:00:00,17,99,0.613888889,0.786111111
1/01/2018 7:15,698,14.469,1,2,0,1,1,1,1,1,7,7,AM,15,0,7:15:00,16.9,96,0.613888889,0.786111111
1/01/2018 7:30,698,14.562,1,2,0,1,1,1,1,1,7,7,AM,30,1,7:30:00,17.4,95,0.613888889,0.786111111
1/01/2018 7:45,698,14.75,1,2,0,1,1,1,1,1,7,7,AM,45,1,7:45:00,17.6,91,0.613888889,0.786111111
1/01/2018 8:00,698,14.312,1,2,0,1,1,1,1,1,8,8,AM,0,0,8:00:00,16.5,80,0.613888889,0.786111111
1/01/2018 8:15,698,14.5,1,2,0,1,1,1,1,1,8,8,AM,15,0,8:15:00,15.2,70,0.613888889,0.786111111
1/01/2018 8:30,698,14.5,1,2,0,1,1,1,1,1,8,8,AM,30,1,8:30:00,16.5,68,0.613888889,0.786111111
1/01/2018 8:45,698,14.344,1,2,0,1,1,1,1,1,8,8,AM,45,1,8:45:00,16.5,66,0.613888889,0.786111111
1/01/2018 9:00,698,14.375,1,2,0,1,1,1,1,1,9,9,AM,0,0,9:00:00,16.4,64,0.613888889,0.786111111
1/01/2018 9:15,698,14.469,1,2,0,1,1,1,1,1,9,9,AM,15,0,9:15:00,17,64,0.613888889,0.786111111
1/01/2018 9:30,698,14.375,1,2,0,1,1,1,1,1,9,9,AM,30,1,9:30:00,18,59,0.613888889,0.786111111
1/01/2018 9:45,698,14.375,1,2,0,1,1,1,1,1,9,9,AM,45,1,9:45:00,17.6,58,0.613888889,0.786111111
1/01/2018 10:00,698,14.344,1,2,0,1,1,1,1,1,10,10,AM,0,0,10:00:00,17.2,56,0.613888889,0.786111111
1/01/2018 10:15,698,14.625,1,2,0,1,1,1,1,1,10,10,AM,15,0,10:15:00,18.2,55,0.613888889,0.786111111
1/01/2018 10:30,698,14.469,1,2,0,1,1,1,1,1,10,10,AM,30,1,10:30:00,20.8,55,0.613888889,0.786111111
1/01/2018 10:45,698,14.375,1,2,0,1,1,1,1,1,10,10,AM,45,1,10:45:00,18.4,54,0.613888889,0.786111111
1/01/2018 11:00,698,14.281,1,2,0,1,1,1,1,1,11,11,AM,0,0,11:00:00,18.5,53,0.613888889,0.786111111
1/01/2018 11:15,698,14.562,1,2,0,1,1,1,1,1,11,11,AM,15,0,11:15:00,19.2,50,0.613888889,0.786111111
1/01/2018 11:30,698,14.5,1,2,0,1,1,1,1,1,11,11,AM,30,1,11:30:00,19.5,50,0.613888889,0.786111111
1/01/2018 11:45,698,14.344,1,2,0,1,1,1,1,1,11,11,AM,45,1,11:45:00,19.7,49,0.613888889,0.786111111
1/01/2018 12:00,698,14.562,1,2,0,1,1,1,1,1,12,0,PM,0,0,12:00:00,21.8,49,0.613888889,0.786111111
1/01/2018 12:15,698,14.938,1,2,0,1,1,1,1,1,12,0,PM,15,0,12:15:00,20.3,46,0.613888889,0.786111111
1/01/2018 12:30,698,14.719,1,2,0,1,1,1,1,1,12,0,PM,30,1,12:30:00,20.5,45,0.613888889,0.786111111
1/01/2018 12:45,698,14.469,1,2,0,1,1,1,1,1,12,0,PM,45,1,12:45:00,19.8,45,0.613888889,0.786111111
1/01/2018 13:00,698,14.594,1,2,0,1,1,1,1,1,13,1,PM,0,0,13:00:00,20.4,44,0.613888889,0.786111111
1/01/2018 13:15,698,14.812,1,2,0,1,1,1,1,1,13,1,PM,15,0,13:15:00,22.1,44,0.613888889,0.786111111
1/01/2018 13:30,698,14.906,1,2,0,1,1,1,1,1,13,1,PM,30,1,13:30:00,22.1,40,0.613888889,0.786111111
1/01/2018 13:45,698,14.594,1,2,0,1,1,1,1,1,13,1,PM,45,1,13:45:00,23.7,42,0.613888889,0.786111111
1/01/2018 14:00,698,14.594,1,2,0,1,1,1,1,1,14,2,PM,0,0,14:00:00,23.1,43,0.613888889,0.786111111
1/01/2018 14:15,698,14.594,1,2,0,1,1,1,1,1,14,2,PM,15,0,14:15:00,23.4,43,0.613888889,0.786111111
1/01/2018 14:30,698,14.844,1,2,0,1,1,1,1,1,14,2,PM,30,1,14:30:00,25.1,43,0.613888889,0.786111111
1/01/2018 14:45,698,14.625,1,2,0,1,1,1,1,1,14,2,PM,45,1,14:45:00,23.7,38,0.613888889,0.786111111
1/01/2018 15:00,698,14.406,1,2,0,1,1,1,1,1,15,3,PM,0,0,15:00:00,23.4,38,0.613888889,0.786111111
1/01/2018 15:15,698,14.719,1,2,0,1,1,1,1,1,15,3,PM,15,0,15:15:00,24.4,37,0.613888889,0.786111111
1/01/2018 15:30,698,14.625,1,2,0,1,1,1,1,1,15,3,PM,30,1,15:30:00,23.7,39,0.613888889,0.786111111
1/01/2018 15:45,698,14.531,1,2,0,1,1,1,1,1,15,3,PM,45,1,15:45:00,24,37,0.613888889,0.786111111
1/01/2018 16:00,698,14.594,1,2,0,1,1,1,1,1,16,4,PM,0,0,16:00:00,25,36,0.613888889,0.786111111
1/01/2018 16:15,698,14.625,1,2,0,1,1,1,1,1,16,4,PM,15,0,16:15:00,24.4,34,0.613888889,0.786111111
1/01/2018 16:30,698,15.031,1,2,0,1,1,1,1,1,16,4,PM,30,1,16:30:00,22.6,35,0.613888889,0.786111111
1/01/2018 16:45,698,15.188,1,2,0,1,1,1,1,1,16,4,PM,45,1,16:45:00,24.1,36,0.613888889,0.786111111
1/01/2018 17:00,698,14.969,1,2,0,1,1,1,1,1,17,5,PM,0,0,17:00:00,24,36,0.613888889,0.786111111
1/01/2018 17:15,698,14.688,1,2,0,1,1,1,1,1,17,5,PM,15,0,17:15:00,21.6,36,0.613888889,0.786111111
1/01/2018 17:30,698,15.75,1,2,0,1,1,1,1,1,17,5,PM,30,1,17:30:00,20.5,38,0.613888889,0.786111111
1/01/2018 17:45,698,15.688,1,2,0,1,1,1,1,1,17,5,PM,45,1,17:45:00,20.5,38,0.613888889,0.786111111
1/01/2018 18:00,698,14.75,1,2,0,1,1,1,1,1,18,6,PM,0,0,18:00:00,20.1,47,0.613888889,0.786111111
1/01/2018 18:15,698,14.969,1,2,0,1,1,1,1,1,18,6,PM,15,0,18:15:00,20,53,0.613888889,0.786111111
1/01/2018 18:30,698,14.719,1,2,0,1,1,1,1,1,18,6,PM,30,1,18:30:00,20.4,54,0.613888889,0.786111111
1/01/2018 18:45,698,6.781,1,2,0,1,1,1,1,1,18,6,PM,45,1,18:45:00,20.6,57,0.613888889,0.786111111
1/01/2018 19:00,698,6.844,1,2,0,1,1,1,1,1,19,7,PM,0,0,19:00:00,17.7,60,0.613888889,0.786111111
1/01/2018 19:15,698,6.75,1,2,0,1,1,1,1,1,19,7,PM,15,0,19:15:00,19.5,61,0.613888889,0.786111111
1/01/2018 19:30,698,7.094,1,2,0,1,1,1,1,1,19,7,PM,30,1,19:30:00,19.5,62,0.613888889,0.786111111
1/01/2018 19:45,698,6.906,1,2,0,1,1,1,1,1,19,7,PM,45,1,19:45:00,18.7,64,0.613888889,0.786111111
1/01/2018 20:00,698,6.656,1,2,0,1,1,1,1,1,20,8,PM,0,0,20:00:00,17.1,64,0.613888889,0.786111111
1/01/2018 20:15,698,6.75,1,2,0,1,1,1,1,1,20,8,PM,15,0,20:15:00,17,65,0.613888889,0.786111111
1/01/2018 20:30,698,6.781,1,2,0,1,1,1,1,1,20,8,PM,30,1,20:30:00,16.8,67,0.613888889,0.786111111
1/01/2018 20:45,698,6.75,1,2,0,1,1,1,1,1,20,8,PM,45,1,20:45:00,17,67,0.613888889,0.786111111
1/01/2018 21:00,698,6.812,1,2,0,1,1,1,1,1,21,9,PM,0,0,21:00:00,17.6,66,0.613888889,0.786111111
1/01/2018 21:15,698,7.469,1,2,0,1,1,1,1,1,21,9,PM,15,0,21:15:00,17,67,0.613888889,0.786111111
1/01/2018 21:30,698,7.25,1,2,0,1,1,1,1,1,21,9,PM,30,1,21:30:00,16.5,69,0.613888889,0.786111111
1/01/2018 21:45,698,7.188,1,2,0,1,1,1,1,1,21,9,PM,45,1,21:45:00,16.7,70,0.613888889,0.786111111
1/01/2018 22:00,698,7.281,1,2,0,1,1,1,1,1,22,10,PM,0,0,22:00:00,16.1,72,0.613888889,0.786111111
1/01/2018 22:15,698,7.156,1,2,0,1,1,1,1,1,22,10,PM,15,0,22:15:00,16,72,0.613888889,0.786111111
1/01/2018 22:30,698,7.188,1,2,0,1,1,1,1,1,22,10,PM,30,1,22:30:00,16.1,74,0.613888889,0.786111111
1/01/2018 22:45,698,7.344,1,2,0,1,1,1,1,1,22,10,PM,45,1,22:45:00,15.5,74,0.613888889,0.786111111
1/01/2018 23:00,698,7.25,1,2,0,1,1,1,1,1,23,11,PM,0,0,23:00:00,15.5,74,0.613888889,0.786111111
1/01/2018 23:15,698,7.312,1,2,0,1,1,1,1,1,23,11,PM,15,0,23:15:00,15.3,74,0.613888889,0.786111111
1/01/2018 23:30,698,7.406,1,2,0,1,1,1,1,1,23,11,PM,30,1,23:30:00,16,74,0.613888889,0.786111111
1/01/2018 23:45,698,7.156,1,2,0,1,1,1,1,1,23,11,PM,45,1,23:45:00,16,75,0.613888889,0.786111111
2/01/2018 0:00,698,7.344,2,3,0,0,1,1,1,1,0,0,AM,0,0,0:00:00,15.5,74,0.031578947,1.388596491
2/01/2018 0:15,698,7.312,2,3,0,0,1,1,1,1,0,0,AM,15,0,0:15:00,16.8,76,0.031578947,1.388596491
2/01/2018 0:30,698,7.312,2,3,0,0,1,1,1,1,0,0,AM,30,1,0:30:00,16.2,76,0.031578947,1.388596491
2/01/2018 0:45,698,7.25,2,3,0,0,1,1,1,1,0,0,AM,45,1,0:45:00,15.6,77,0.031578947,1.388596491
2/01/2018 1:00,698,7.281,2,3,0,0,1,1,1,1,1,1,AM,0,0,1:00:00,16.7,78,0.031578947,1.388596491
2/01/2018 1:15,698,7.375,2,3,0,0,1,1,1,1,1,1,AM,15,0,1:15:00,16.3,79,0.031578947,1.388596491
2/01/2018 1:30,698,7.719,2,3,0,0,1,1,1,1,1,1,AM,30,1,1:30:00,16.7,79,0.031578947,1.388596491
2/01/2018 1:45,698,7.469,2,3,0,0,1,1,1,1,1,1,AM,45,1,1:45:00,17.1,79,0.031578947,1.388596491
2/01/2018 2:00,698,7.344,2,3,0,0,1,1,1,1,2,2,AM,0,0,2:00:00,15.9,79,0.031578947,1.388596491
2/01/2018 2:15,698,7.5,2,3,0,0,1,1,1,1,2,2,AM,15,0,2:15:00,16.4,79,0.031578947,1.388596491
2/01/2018 2:30,698,7.562,2,3,0,0,1,1,1,1,2,2,AM,30,1,2:30:00,15.3,78,0.031578947,1.388596491
2/01/2018 2:45,698,7.375,2,3,0,0,1,1,1,1,2,2,AM,45,1,2:45:00,15.7,78,0.031578947,1.388596491
2/01/2018 3:00,698,7.375,2,3,0,0,1,1,1,1,3,3,AM,0,0,3:00:00,15.1,77,0.031578947,1.388596491
2/01/2018 3:15,698,7.469,2,3,0,0,1,1,1,1,3,3,AM,15,0,3:15:00,16.2,77,0.031578947,1.388596491
2/01/2018 3:30,698,7.281,2,3,0,0,1,1,1,1,3,3,AM,30,1,3:30:00,15.1,77,0.031578947,1.388596491
2/01/2018 3:45,698,7.406,2,3,0,0,1,1,1,1,3,3,AM,45,1,3:45:00,15.7,77,0.031578947,1.388596491
2/01/2018 4:00,698,7.312,2,3,0,0,1,1,1,1,4,4,AM,0,0,4:00:00,16.4,76,0.031578947,1.388596491
2/01/2018 4:15,698,7.656,2,3,0,0,1,1,1,1,4,4,AM,15,0,4:15:00,16,76,0.031578947,1.388596491
2/01/2018 4:30,698,7.938,2,3,0,0,1,1,1,1,4,4,AM,30,1,4:30:00,15.5,74,0.031578947,1.388596491
2/01/2018 4:45,698,7.812,2,3,0,0,1,1,1,1,4,4,AM,45,1,4:45:00,15.7,73,0.031578947,1.388596491
2/01/2018 5:00,698,8.844,2,3,0,0,1,1,1,1,5,5,AM,0,0,5:00:00,16,73,0.031578947,1.388596491
2/01/2018 5:15,698,9.219,2,3,0,0,1,1,1,1,5,5,AM,15,0,5:15:00,15.5,72,0.031578947,1.388596491
2/01/2018 5:30,698,8.281,2,3,0,0,1,1,1,1,5,5,AM,30,1,5:30:00,15.3,71,0.031578947,1.388596491
2/01/2018 5:45,698,8.375,2,3,0,0,1,1,1,1,5,5,AM,45,1,5:45:00,15.1,70,0.031578947,1.388596491
2/01/2018 6:00,698,8.5,2,3,0,0,1,1,1,1,6,6,AM,0,0,6:00:00,15.3,69,0.031578947,1.388596491
2/01/2018 6:15,698,8.469,2,3,0,0,1,1,1,1,6,6,AM,15,0,6:15:00,15,69,0.031578947,1.388596491
2/01/2018 6:30,698,7.688,2,3,0,0,1,1,1,1,6,6,AM,30,1,6:30:00,16,70,0.031578947,1.388596491
2/01/2018 6:45,698,7.812,2,3,0,0,1,1,1,1,6,6,AM,45,1,6:45:00,15.9,71,0.031578947,1.388596491
2/01/2018 7:00,698,8.25,2,3,0,0,1,1,1,1,7,7,AM,0,0,7:00:00,17,73,0.031578947,1.388596491
2/01/2018 7:15,698,16.125,2,3,0,0,1,1,1,1,7,7,AM,15,0,7:15:00,16.8,72,0.031578947,1.388596491
2/01/2018 7:30,698,15.656,2,3,0,0,1,1,1,1,7,7,AM,30,1,7:30:00,16.1,70,0.031578947,1.388596491
2/01/2018 7:45,698,15.062,2,3,0,0,1,1,1,1,7,7,AM,45,1,7:45:00,16.8,69,0.031578947,1.388596491
2/01/2018 8:00,698,14.719,2,3,0,0,1,1,1,1,8,8,AM,0,0,8:00:00,16,66,0.031578947,1.388596491
2/01/2018 8:15,698,15.281,2,3,0,0,1,1,1,1,8,8,AM,15,0,8:15:00,17.4,62,0.031578947,1.388596491
2/01/2018 8:30,698,14.938,2,3,0,0,1,1,1,1,8,8,AM,30,1,8:30:00,16.1,59,0.031578947,1.388596491
2/01/2018 8:45,698,15.094,2,3,0,0,1,1,1,1,8,8,AM,45,1,8:45:00,17,58,0.031578947,1.388596491
2/01/2018 9:00,698,16.188,2,3,0,0,1,1,1,1,9,9,AM,0,0,9:00:00,15.9,55,0.031578947,1.388596491
2/01/2018 9:15,698,16.656,2,3,0,0,1,1,1,1,9,9,AM,15,0,9:15:00,17.8,57,0.031578947,1.388596491
2/01/2018 9:30,698,16.844,2,3,0,0,1,1,1,1,9,9,AM,30,1,9:30:00,16.4,58,0.031578947,1.388596491
2/01/2018 9:45,698,16.438,2,3,0,0,1,1,1,1,9,9,AM,45,1,9:45:00,17,55,0.031578947,1.388596491
2/01/2018 10:00,698,17.188,2,3,0,0,1,1,1,1,10,10,AM,0,0,10:00:00,19.2,56,0.031578947,1.388596491
2/01/2018 10:15,698,17.312,2,3,0,0,1,1,1,1,10,10,AM,15,0,10:15:00,16.8,56,0.031578947,1.388596491
2/01/2018 10:30,698,16.719,2,3,0,0,1,1,1,1,10,10,AM,30,1,10:30:00,16.3,51,0.031578947,1.388596491
2/01/2018 10:45,698,16.875,2,3,0,0,1,1,1,1,10,10,AM,45,1,10:45:00,16.4,51,0.031578947,1.388596491
2/01/2018 11:00,698,17.25,2,3,0,0,1,1,1,1,11,11,AM,0,0,11:00:00,16.7,50,0.031578947,1.388596491
2/01/2018 11:15,698,17.344,2,3,0,0,1,1,1,1,11,11,AM,15,0,11:15:00,17,47,0.031578947,1.388596491
2/01/2018 11:30,698,17.5,2,3,0,0,1,1,1,1,11,11,AM,30,1,11:30:00,17.5,46,0.031578947,1.388596491
2/01/2018 11:45,698,17.25,2,3,0,0,1,1,1,1,11,11,AM,45,1,11:45:00,18.7,49,0.031578947,1.388596491
2/01/2018 12:00,698,17.344,2,3,0,0,1,1,1,1,12,0,PM,0,0,12:00:00,17.9,45,0.031578947,1.388596491
2/01/2018 12:15,698,18.156,2,3,0,0,1,1,1,1,12,0,PM,15,0,12:15:00,17.1,45,0.031578947,1.388596491
2/01/2018 12:30,698,17.625,2,3,0,0,1,1,1,1,12,0,PM,30,1,12:30:00,18.7,47,0.031578947,1.388596491
2/01/2018 12:45,698,17.062,2,3,0,0,1,1,1,1,12,0,PM,45,1,12:45:00,18.3,48,0.031578947,1.388596491
2/01/2018 13:00,698,17.438,2,3,0,0,1,1,1,1,13,1,PM,0,0,13:00:00,18.1,44,0.031578947,1.388596491
2/01/2018 13:15,698,17.406,2,3,0,0,1,1,1,1,13,1,PM,15,0,13:15:00,19,41,0.031578947,1.388596491
2/01/2018 13:30,698,17.562,2,3,0,0,1,1,1,1,13,1,PM,30,1,13:30:00,19.4,42,0.031578947,1.388596491
2/01/2018 13:45,698,17.344,2,3,0,0,1,1,1,1,13,1,PM,45,1,13:45:00,20.1,42,0.031578947,1.388596491
2/01/2018 14:00,698,17.75,2,3,0,0,1,1,1,1,14,2,PM,0,0,14:00:00,18.4,43,0.031578947,1.388596491
2/01/2018 14:15,698,17.719,2,3,0,0,1,1,1,1,14,2,PM,15,0,14:15:00,18.5,43,0.031578947,1.388596491
2/01/2018 14:30,698,17.281,2,3,0,0,1,1,1,1,14,2,PM,30,1,14:30:00,20.2,44,0.031578947,1.388596491
2/01/2018 14:45,698,17.469,2,3,0,0,1,1,1,1,14,2,PM,45,1,14:45:00,21.1,44,0.031578947,1.388596491
2/01/2018 15:00,698,17.688,2,3,0,0,1,1,1,1,15,3,PM,0,0,15:00:00,17.9,41,0.031578947,1.388596491
2/01/2018 15:15,698,17.312,2,3,0,0,1,1,1,1,15,3,PM,15,0,15:15:00,18.8,42,0.031578947,1.388596491
2/01/2018 15:30,698,16.969,2,3,0,0,1,1,1,1,15,3,PM,30,1,15:30:00,19.7,44,0.031578947,1.388596491
2/01/2018 15:45,698,17.281,2,3,0,0,1,1,1,1,15,3,PM,45,1,15:45:00,20.7,50,0.031578947,1.388596491
2/01/2018 16:00,698,17.281,2,3,0,0,1,1,1,1,16,4,PM,0,0,16:00:00,20.6,49,0.031578947,1.388596491
2/01/2018 16:15,698,17.344,2,3,0,0,1,1,1,1,16,4,PM,15,0,16:15:00,20.7,54,0.031578947,1.388596491
2/01/2018 16:30,698,17.312,2,3,0,0,1,1,1,1,16,4,PM,30,1,16:30:00,20.2,52,0.031578947,1.388596491
2/01/2018 16:45,698,16.531,2,3,0,0,1,1,1,1,16,4,PM,45,1,16:45:00,18.8,53,0.031578947,1.388596491
2/01/2018 17:00,698,16.938,2,3,0,0,1,1,1,1,17,5,PM,0,0,17:00:00,18.4,53,0.031578947,1.388596491
2/01/2018 17:15,698,16.188,2,3,0,0,1,1,1,1,17,5,PM,15,0,17:15:00,17.1,54,0.031578947,1.388596491
2/01/2018 17:30,698,15.312,2,3,0,0,1,1,1,1,17,5,PM,30,1,17:30:00,19.7,53,0.031578947,1.388596491
2/01/2018 17:45,698,15.031,2,3,0,0,1,1,1,1,17,5,PM,45,1,17:45:00,17.6,52,0.031578947,1.388596491
2/01/2018 18:00,698,15.344,2,3,0,0,1,1,1,1,18,6,PM,0,0,18:00:00,18.1,55,0.031578947,1.388596491
2/01/2018 18:15,698,15.281,2,3,0,0,1,1,1,1,18,6,PM,15,0,18:15:00,15.9,56,0.031578947,1.388596491
2/01/2018 18:30,698,15.031,2,3,0,0,1,1,1,1,18,6,PM,30,1,18:30:00,17.5,57,0.031578947,1.388596491
2/01/2018 18:45,698,7.062,2,3,0,0,1,1,1,1,18,6,PM,45,1,18:45:00,16.5,58,0.031578947,1.388596491
2/01/2018 19:00,698,7.312,2,3,0,0,1,1,1,1,19,7,PM,0,0,19:00:00,16.2,59,0.031578947,1.388596491
2/01/2018 19:15,698,7.312,2,3,0,0,1,1,1,1,19,7,PM,15,0,19:15:00,16.5,61,0.031578947,1.388596491
2/01/2018 19:30,698,7.312,2,3,0,0,1,1,1,1,19,7,PM,30,1,19:30:00,15.7,62,0.031578947,1.388596491
2/01/2018 19:45,698,7,2,3,0,0,1,1,1,1,19,7,PM,45,1,19:45:00,15.7,63,0.031578947,1.388596491
2/01/2018 20:00,698,7.125,2,3,0,0,1,1,1,1,20,8,PM,0,0,20:00:00,15.4,64,0.031578947,1.388596491
2/01/2018 20:15,698,7.031,2,3,0,0,1,1,1,1,20,8,PM,15,0,20:15:00,14.4,65,0.031578947,1.388596491
2/01/2018 20:30,698,6.969,2,3,0,0,1,1,1,1,20,8,PM,30,1,20:30:00,13.8,64,0.031578947,1.388596491
2/01/2018 20:45,698,7.125,2,3,0,0,1,1,1,1,20,8,PM,45,1,20:45:00,13.8,63,0.031578947,1.388596491
2/01/2018 21:00,698,8.938,2,3,0,0,1,1,1,1,21,9,PM,0,0,21:00:00,13.1,65,0.031578947,1.388596491
2/01/2018 21:15,698,9.031,2,3,0,0,1,1,1,1,21,9,PM,15,0,21:15:00,14,67,0.031578947,1.388596491
2/01/2018 21:30,698,7.812,2,3,0,0,1,1,1,1,21,9,PM,30,1,21:30:00,14.8,69,0.031578947,1.388596491
2/01/2018 21:45,698,7.688,2,3,0,0,1,1,1,1,21,9,PM,45,1,21:45:00,15.3,70,0.031578947,1.388596491
2/01/2018 22:00,698,7.625,2,3,0,0,1,1,1,1,22,10,PM,0,0,22:00:00,14.5,70,0.031578947,1.388596491
2/01/2018 22:15,698,7.625,2,3,0,0,1,1,1,1,22,10,PM,15,0,22:15:00,14.4,69,0.031578947,1.388596491
2/01/2018 22:30,698,7.469,2,3,0,0,1,1,1,1,22,10,PM,30,1,22:30:00,12.8,67,0.031578947,1.388596491
2/01/2018 22:45,698,7.438,2,3,0,0,1,1,1,1,22,10,PM,45,1,22:45:00,13.6,65,0.031578947,1.388596491
2/01/2018 23:00,698,7.312,2,3,0,0,1,1,1,1,23,11,PM,0,0,23:00:00,14.3,66,0.031578947,1.388596491
2/01/2018 23:15,698,7.594,2,3,0,0,1,1,1,1,23,11,PM,15,0,23:15:00,14.8,70,0.031578947,1.388596491
2/01/2018 23:30,698,7.688,2,3,0,0,1,1,1,1,23,11,PM,30,1,23:30:00,13.9,71,0.031578947,1.388596491
2/01/2018 23:45,698,7.5,2,3,0,0,1,1,1,1,23,11,PM,45,1,23:45:00,14.2,70,0.031578947,1.388596491
3/01/2018 0:00,698,7.406,3,4,0,0,1,1,1,1,0,0,AM,0,0,0:00:00,12.6,67,0,2.385454545
3/01/2018 0:15,698,7.531,3,4,0,0,1,1,1,1,0,0,AM,15,0,0:15:00,13.7,67,0,2.385454545
3/01/2018 0:30,698,7.406,3,4,0,0,1,1,1,1,0,0,AM,30,1,0:30:00,15,68,0,2.385454545
3/01/2018 0:45,698,7.406,3,4,0,0,1,1,1,1,0,0,AM,45,1,0:45:00,13.3,68,0,2.385454545
3/01/2018 1:00,698,7.375,3,4,0,0,1,1,1,1,1,1,AM,0,0,1:00:00,13.4,69,0,2.385454545
3/01/2018 1:15,698,7.75,3,4,0,0,1,1,1,1,1,1,AM,15,0,1:15:00,14.6,68,0,2.385454545
3/01/2018 1:30,698,7.719,3,4,0,0,1,1,1,1,1,1,AM,30,1,1:30:00,14.3,68,0,2.385454545
3/01/2018 1:45,698,7.469,3,4,0,0,1,1,1,1,1,1,AM,45,1,1:45:00,13.4,67,0,2.385454545
3/01/2018 2:00,698,7.406,3,4,0,0,1,1,1,1,2,2,AM,0,0,2:00:00,14,68,0,2.385454545
3/01/2018 2:15,698,7.531,3,4,0,0,1,1,1,1,2,2,AM,15,0,2:15:00,13.2,69,0,2.385454545
3/01/2018 2:30,698,7.688,3,4,0,0,1,1,1,1,2,2,AM,30,1,2:30:00,13.1,70,0,2.385454545
3/01/2018 2:45,698,7.469,3,4,0,0,1,1,1,1,2,2,AM,45,1,2:45:00,13,71,0,2.385454545
